date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:38:54	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:38:47%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?feed=rss	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexcc4d.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:38:55	99386/99386	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:38:57%20GMT	https://archive.org/account/login.php	C:/My%20Web%20Sites/ArtOfWA/archive.org/login.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:38:55	292/292	---M--	200	added ('OK')	image/png	etag:%22wzsdm-1620501980-292-945555072%22	https://web.archive.org/_static/images/toolbar/wm_tb_prv_on.png	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/wm_tb_prv_on.png	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:38:56	294/294	---M--	200	added ('OK')	image/png	etag:%22wzsdm-1620501983-294-946734722%22	https://web.archive.org/_static/images/toolbar/wm_tb_nxt_on.png	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/wm_tb_nxt_on.png	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:38:56	347/347	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20May%202021%2006:38:58%20GMT	http://faq.web.archive.org/	C:/My%20Web%20Sites/ArtOfWA/faq.web.archive.org/index.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:38:58	97631/97631	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:38:59%20GMT	https://web.archive.org/web/20210118161030/http://artofwa.com.au/	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index-5.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:38:58	97556/97556	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:39:00%20GMT	https://web.archive.org/web/20210227022856/http://www.artofwa.com.au/	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index-6.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:38:58	377729/377729	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:38:59%20GMT	https://archive.org/details/nlaweb	C:/My%20Web%20Sites/ArtOfWA/archive.org/nlaweb.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:38:58	10648/10648	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2012%20May%202021%2006:39:00%20GMT	https://web.archive.org/web/20210314001516/http://www.artofwa.com.au/	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index-7.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:38:58	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20May%202021%2006:39:00%20GMT	https://archive.org/services/img/NLA_2021	C:/My%20Web%20Sites/ArtOfWA/archive.org/images/nla_2021.15.delayed	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:38:59	96255/96255	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:39:00%20GMT	https://web.archive.org/web/20210303003404*/http://artofwa.com.au/	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index-9.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:38:59	97769/97769	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:39:01%20GMT	https://web.archive.org/web/20200224215758/http://artofwa.com.au/	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index-8.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:38:59	913/913	---M--	200	added ('OK')	image/gif	etag:%22wzsdm-1620502014-913-438895683%22	https://web.archive.org/_static/images/loading.gif	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/loading.gif	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:38:59	409170/409170	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:39:01%20GMT	https://archive.org/details/NLA_2021	C:/My%20Web%20Sites/ArtOfWA/archive.org/nla_2021.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:00	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:39:02%20GMT	https://archive.org/includes/donate.php?as_page=1&platform=wb&referer=https%3A//web.archive.org/web/20210303003404/http%3A//artofwa.com.au/	C:/My%20Web%20Sites/ArtOfWA/archive.org/donateebed.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:01	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:03%20GMT	https://web.archive.org/web/20210303003404/http://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/search299d	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:01	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:03%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=1546	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index2221.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:01	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:03%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=2	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexba53.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:02	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:04%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=752	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index1a30.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:02	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:04%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=810	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexace3.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:02	98410/98410	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:39:04%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index-10.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:02	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:04%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=622	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexee2a.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:02	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:04%20GMT	https://web.archive.org/web/20210303003404/http://web.archive.org/screenshot/http://artofwa.com.au/	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index-4.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:02	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:04%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=618	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index6d0d.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:03	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:05%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=38	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index3f9d.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:03	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:05%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=44	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexb60b.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:03	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:05%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=616	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index64d2.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:03	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:05%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=870	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index9a32.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:03	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:05%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=35	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexc502.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:03	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:05%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=39	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index7193.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:03	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:05%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=41	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index4e71.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:04	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:06%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=42	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexbece.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:04	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:06%20GMT	https://web.archive.org/web/20160121200943/http://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/search299d	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:04	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:06%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=34	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index027d.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:04	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:06%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=40	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index9829.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:04	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:06%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=6	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index5534.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:04	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:06%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=43	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexdf4d.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:05	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:07%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=872	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index3d46.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:05	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:07%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=37	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexbc9e.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:05	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:07%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=952	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index1f2f.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:05	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:07%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=809	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexe845.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:05	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:08%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=690	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexceb6.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:06	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:08%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=124	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexbcf5.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:06	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:08%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=623	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexd0bd.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:06	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:08%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=789	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index90c5.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:06	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:09%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=620	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexa0b6.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:07	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:09%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=233	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexede2.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:07	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:09%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=128	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index7d80.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:07	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:09%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=52	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index028b.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:07	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:09%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=655	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexcd9d.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:07	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:09%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=127	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index1a57.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:08	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:10%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=23	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index32ec.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:08	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:10%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=873	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexfc13.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:08	13146/13146	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:39:10%20GMT	https://web.archive.org/web/20150818215043/https://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/search299d.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:08	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:10%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=53	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index6184.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:08	232/232	---M--	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:39:10%20GMT	https://web.archive.org/outbound/blogroll/www.agda.com.au	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/www.agda.com.au	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:09	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:11%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=1102	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index3842.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:09	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:11%20GMT	https://web.archive.org/web/20210303003404/http://www.aimia.com.au/i-cms?page=1	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/i-cms2679	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:09	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:11%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=28	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexc583.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:09	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:11%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=50	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexf536.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:09	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:11%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=56	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexd7ad.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:10	93622/93622	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:39:12%20GMT	https://web.archive.org/web/20210228074441/http://www.aimia.com.au/i-cms?page=1	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/i-cms2679.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
16:39:10	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:39:12%20GMT	https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?page_id=49	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index6499.html	(from https://web.archive.org/web/20210303003404/http://artofwa.com.au/)
